Zip Code,City/Township/Community,Municipal,County,State,Utility,Brand,Sub-territory BC
17856,New Columbia,,Union,Pennsylvania,UGI,Provision,
17070,New Cumberland,,Cumberland,Pennsylvania,UGI,Provision,
17557,New Holland,,Lancaster,Pennsylvania,UGI,Provision,
17072,New Kingstown,,Cumberland,Pennsylvania,UGI,Provision,
15554,New Paris,,Bedford,Pennsylvania,UGI,Provision,
17959,New Philadelphia,,Schuylkill,Pennsylvania,UGI,Provision,
18446,Nicholson,,Wyoming,Pennsylvania,UGI,Provision,
17760,North Bend,,Clinton,Pennsylvania,UGI,Provision,
18067,Northampton,,Northampton,Pennsylvania,UGI,Provision,
17857,Northumberland,,Northumberland,Pennsylvania,UGI,Provision,
18636,Noxen,,Wyoming,Pennsylvania,UGI,Provision,
16301,Oil City,,Venango,Pennsylvania,UGI,Provision,
16863,Olanta,,Clearfield,Pennsylvania,UGI,Provision,
18518,Old Forge,,Lackawanna,Pennsylvania,UGI,Provision,
18068,Old Zionsville,,Lehigh,Pennsylvania,UGI,Provision,
18447,Olyphant,,Lackawanna,Pennsylvania,UGI,Provision,
18448,Olyphant,,Lackawanna,Pennsylvania,UGI,Provision,
18069,Orefield,,Lehigh,Pennsylvania,UGI,Provision,
17244,Orrstown,,Franklin,Pennsylvania,UGI,Provision,
17961,Orwigsburg,,Schuylkill,Pennsylvania,UGI,Provision,
16942,Osceola,,Tioga,Pennsylvania,UGI,Provision,
16666,Osceola Mills,,Clearfield,Pennsylvania,UGI,Provision,
19363,Oxford,,Chester,Pennsylvania,UGI,Provision,
18070,Palm,,Montgomery,Pennsylvania,UGI,Provision,
18071,Palmerton,,Carbon,Pennsylvania,UGI,Provision,
17078,Palmyra,,Lebanon,Pennsylvania,UGI,Provision,
17562,Paradise,,Lancaster,Pennsylvania,UGI,Provision,
16049,Parker,,Armstrong,Pennsylvania,UGI,Provision,
17860,Paxinos,,Northumberland,Pennsylvania,UGI,Provision,
18452,Peckville,,Lackawanna,Pennsylvania,UGI,Provision,
18072,Pen Argyl,,Northampton,Pennsylvania,UGI,Provision,
17565,Pequea,,Lancaster,Pennsylvania,UGI,Provision,
18944,Perkasie,,Bucks,Pennsylvania,UGI,Provision,
16866,Philipsburg,,Centre,Pennsylvania,UGI,Provision,
17762,Picture Rocks,,Lycoming,Pennsylvania,UGI,Provision,
18640,Pittston,,Luzerne,Pennsylvania,UGI,Provision,
18641,Pittston,,Luzerne,Pennsylvania,UGI,Provision,
18643,Pittston,,Luzerne,Pennsylvania,UGI,Provision,
18651,Plymouth,,Luzerne,Pennsylvania,UGI,Provision,
18347,Pocono Lake,,Monroe,Pennsylvania,UGI,Provision,
18350,Pocono Pines,,Monroe,Pennsylvania,UGI,Provision,
18346,Pocono Summit,,Monroe,Pennsylvania,UGI,Provision,
16743,Port Allegany,,McKean,Pennsylvania,UGI,Provision,
17965,Port Carbon,,Schuylkill,Pennsylvania,UGI,Provision,
19549,Port Clinton,,Schuylkill,Pennsylvania,UGI,Provision,
18351,Portland,,Northampton,Pennsylvania,UGI,Provision,
17901,Pottsville,,Schuylkill,Pennsylvania,UGI,Provision,
18951,Quakertown,,Bucks,Pennsylvania,UGI,Provision,
17566,Quarryville,,Lancaster,Pennsylvania,UGI,Provision,
18653,Ransom,,Lackawanna,Pennsylvania,UGI,Provision,
19601,Reading,,Berks,Pennsylvania,UGI,Provision,
19602,Reading,,Berks,Pennsylvania,UGI,Provision,
19603,Reading,,Berks,Pennsylvania,UGI,Provision,
19604,Reading,,Berks,Pennsylvania,UGI,Provision,
19605,Reading,,Berks,Pennsylvania,UGI,Provision,
19606,Reading,,Berks,Pennsylvania,UGI,Provision,
19607,Reading,,Berks,Pennsylvania,UGI,Provision,
19608,Reading,,Berks,Pennsylvania,UGI,Provision,
19609,Reading,,Berks,Pennsylvania,UGI,Provision,
19610,Reading,,Berks,Pennsylvania,UGI,Provision,
19611,Reading,,Berks,Pennsylvania,UGI,Provision,
19612,Reading,,Berks,Pennsylvania,UGI,Provision,
17567,Reamstown,,Lancaster,Pennsylvania,UGI,Provision,
17867,Rebuck,,Northumberland,Pennsylvania,UGI,Provision,
17084,Reedsville,,Mifflin,Pennsylvania,UGI,Provision,
17569,Reinholds,,Lancaster,Pennsylvania,UGI,Provision,
17764,Renovo,,Clinton,Pennsylvania,UGI,Provision,
17087,Richland,,Lebanon,Pennsylvania,UGI,Provision,
18955,Richlandtown,,Bucks,Pennsylvania,UGI,Provision,
18077,Riegelsville,,Bucks,Pennsylvania,UGI,Provision,
17967,Ringtown,,Schuylkill,Pennsylvania,UGI,Provision,
17868,Riverside,,Northumberland,Pennsylvania,UGI,Provision,
16745,Rixford,,McKean,Pennsylvania,UGI,Provision,
17765,Roaring Branch,,Tioga,Pennsylvania,UGI,Provision,
16673,Roaring Spring,,Blair,Pennsylvania,UGI,Provision,
19551,Robesonia,,Berks,Pennsylvania,UGI,Provision,
17572,Ronks,,Lancaster,Pennsylvania,UGI,Provision,
16746,Roulette,,Potter,Pennsylvania,UGI,Provision,
16344,Rouseville,,Venango,Pennsylvania,UGI,Provision,
