Zip Code,City/Township/Community,Municipal,County,State,Utility,Brand,Sub-territory BC
45761,Millfield,,Athens,Ohio,COH,Provision,
44656,Mineral City,,Tuscarawas,Ohio,COH,Provision,
44657,Minerva,,Stark,Ohio,COH,Provision,
45653,Minford,,Scioto,Ohio,COH,Provision,
43938,Mingo Junction,,Jefferson,Ohio,COH,Provision,
44847,Monroeville,,Huron,Ohio,COH,Provision,
43337,Morral,,Marion,Ohio,COH,Provision,
43759,Morristown,,Belmont,Ohio,COH,Provision,
44659,Mount Eaton,,Wayne,Ohio,COH,Provision,
43338,Mount Gilead,,Morrow,Ohio,COH,Provision,
44660,Mount Hope,,Holmes,Ohio,COH,Provision,
43048,Mount Liberty,,Knox,Ohio,COH,Provision,
43760,Mount Perry,,Perry,Ohio,COH,Provision,
43143,Mount Sterling,,Madison,Ohio,COH,Provision,
43050,Mount Vernon,,Knox,Ohio,COH,Provision,
43340,Mount Victory,,Hardin,Ohio,COH,Provision,
43761,Moxahala,,Perry,Ohio,COH,Provision,
43144,Murray City,,Hocking,Ohio,COH,Provision,
44848,Nankin,,Ashland,Ohio,COH,Provision,
43830,Nashport,,Muskingum,Ohio,COH,Provision,
44661,Nashville,,Holmes,Ohio,COH,Provision,
44662,Navarre,,Stark,Ohio,COH,Provision,
43940,Neffs,,Belmont,Ohio,COH,Provision,
44441,Negley,,Columbiana,Ohio,COH,Provision,
45764,Nelsonville,,Athens,Ohio,COH,Provision,
44849,Nevada,,Wyandot,Ohio,COH,Provision,
43054,New Albany,,Franklin,Ohio,COH,Provision,
43981,New Athens,,Harrison,Ohio,COH,Provision,
43341,New Bloomington,,Marion,Ohio,COH,Provision,
45662,New Boston,,Scioto,Ohio,COH,Provision,
45344,New Carlisle,,Clark,Ohio,COH,Provision,
43762,New Concord,,Muskingum,Ohio,COH,Provision,
44850,New Haven,,Huron,Ohio,COH,Provision,
43764,New Lexington,,Perry,Ohio,COH,Provision,
44851,New London,,Huron,Ohio,COH,Provision,
45766,New Marshfield,,Athens,Ohio,COH,Provision,
44853,New Riegel,,Seneca,Ohio,COH,Provision,
43984,New Rumley,,Harrison,Ohio,COH,Provision,
44443,New Springfield,,Mahoning,Ohio,COH,Provision,
43766,New Straitsville,,Perry,Ohio,COH,Provision,
44854,New Washington,,Crawford,Ohio,COH,Provision,
44445,New Waterford,,Columbiana,Ohio,COH,Provision,
43055,Newark,,Licking,Ohio,COH,Provision,
43832,Newcomerstown,,Tuscarawas,Ohio,COH,Provision,
44444,Newton Falls,,Trumbull,Ohio,COH,Provision,
45872,North Baltimore,,Wood,Ohio,COH,Provision,
44449,North Benton,,Portage,Ohio,COH,Provision,
44665,North Georgetown,,Columbiana,Ohio,COH,Provision,
45349,North Hampton,,Clark,Ohio,COH,Provision,
44451,North Jackson,,Mahoning,Ohio,COH,Provision,
44666,North Lawrence,,Stark,Ohio,COH,Provision,
44452,North Lima,,Mahoning,Ohio,COH,Provision,
44070,North Olmsted,,Cuyahoga,Ohio,COH,Provision,
44039,North Ridgeville,,Lorain,Ohio,COH,Provision,
44856,North Robinson,,Crawford,Ohio,COH,Provision,
44133,North Royalton,,Cuyahoga,Ohio,COH,Provision,
43619,Northwood,,Wood,Ohio,COH,Provision,
44857,Norwalk,,Huron,Ohio,COH,Provision,
43767,Norwich,,Muskingum,Ohio,COH,Provision,
44859,Nova,,Ashland,Ohio,COH,Provision,
43449,Oak Harbor,,Ottawa,Ohio,COH,Provision,
45656,Oak Hill,,Jackson,Ohio,COH,Provision,
44074,Oberlin,,Lorain,Ohio,COH,Provision,
44861,Old Fort,,Seneca,Ohio,COH,Provision,
43768,Old Washington,,Guernsey,Ohio,COH,Provision,
44138,Olmsted Falls,,Cuyahoga,Ohio,COH,Provision,
43616,Oregon,,Lucas,Ohio,COH,Provision,
43618,Oregon,,Lucas,Ohio,COH,Provision,
43146,Orient,,Pickaway,Ohio,COH,Provision,
44667,Orrville,,Wayne,Ohio,COH,Provision,
43062,Pataskala,,Licking,Ohio,COH,Provision,
45659,Pedro,,Lawrence,Ohio,COH,Provision,
43450,Pemberville,,Wood,Ohio,COH,Provision,
43770,Pennsville,,Morgan,Ohio,COH,Provision,
43551,Perrysburg,,Wood,Ohio,COH,Provision,
43552,Perrysburg,,Wood,Ohio,COH,Provision,
44864,Perrysville,,Ashland,Ohio,COH,Provision,
43771,Philo,,Muskingum,Ohio,COH,Provision,
43147,Pickerington,,Fairfield,Ohio,COH,Provision,
43064,Plain City,,Madison,Ohio,COH,Provision,
43772,Pleasant City,,Guernsey,Ohio,COH,Provision,
43148,Pleasantville,,Fairfield,Ohio,COH,Provision,
44865,Plymouth,,Huron,Ohio,COH,Provision,
44866,Polk,,Ashland,Ohio,COH,Provision,
45769,Pomeroy,,Meigs,Ohio,COH,Provision,
43452,Port Clinton,,Ottawa,Ohio,COH,Provision,
43837,Port Washington,,Tuscarawas,Ohio,COH,Provision,
43451,Portage,,Wood,Ohio,COH,Provision,
45770,Portland,,Meigs,Ohio,COH,Provision,
