Zip Code,City/Township/Community,Municipal,County,State,Utility,Brand,Sub-territory BC
16239,Marienville,,Forest,Pennsylvania,NFG,Provision,
16240,Mayport,,Clarion,Pennsylvania,NFG,Provision,
16426,McKean,,Erie,Pennsylvania,NFG,Provision,
16335,Meadville,,Crawford,Pennsylvania,NFG,Provision,
16388,Meadville,,Crawford,Pennsylvania,NFG,Provision,
16137,Mercer,,Mercer,Pennsylvania,NFG,Provision,
16427,Mill Village,,Erie,Pennsylvania,NFG,Provision,
16740,Mount Jewett,,McKean,Pennsylvania,NFG,Provision,
16242,New Bethlehem,,Clarion,Pennsylvania,NFG,Provision,
16428,North East,,Erie,Pennsylvania,NFG,Provision,
16430,North Springfield,,Erie,Pennsylvania,NFG,Provision,
16301,Oil City,,Venango,Pennsylvania,NFG,Provision,
16049,Parker,,Armstrong,Pennsylvania,NFG,Provision,
15849,Penfield,,Clearfield,Pennsylvania,NFG,Provision,
16050,Petrolia,,Butler,Pennsylvania,NFG,Provision,
16340,Pittsfield,,Warren,Pennsylvania,NFG,Provision,
16341,Pleasantville,,Venango,Pennsylvania,NFG,Provision,
16342,Polk,,Venango,Pennsylvania,NFG,Provision,
16744,Rew,,McKean,Pennsylvania,NFG,Provision,
15851,Reynoldsville,,Jefferson,Pennsylvania,NFG,Provision,
15853,Ridgway,,Elk,Pennsylvania,NFG,Provision,
16248,Rimersburg,,Clarion,Pennsylvania,NFG,Provision,
16745,Rixford,,McKean,Pennsylvania,NFG,Provision,
15856,Rockton,,Clearfield,Pennsylvania,NFG,Provision,
16344,Rouseville,,Venango,Pennsylvania,NFG,Provision,
16345,Russell,,Warren,Pennsylvania,NFG,Provision,
16433,Saegertown,,Crawford,Pennsylvania,NFG,Provision,
16145,Sandy Lake,,Mercer,Pennsylvania,NFG,Provision,
16346,Seneca,,Venango,Pennsylvania,NFG,Provision,
16146,Sharon,,Mercer,Pennsylvania,NFG,Provision,
16150,Sharpsville,,Mercer,Pennsylvania,NFG,Provision,
16151,Sheakleyville,,Mercer,Pennsylvania,NFG,Provision,
16347,Sheffield,,Warren,Pennsylvania,NFG,Provision,
16254,Shippenville,,Clarion,Pennsylvania,NFG,Provision,
15860,Sigel,,Jefferson,Pennsylvania,NFG,Provision,
16749,Smethport,,McKean,Pennsylvania,NFG,Provision,
16435,Springboro,,Crawford,Pennsylvania,NFG,Provision,
15857,St. Marys,,Elk,Pennsylvania,NFG,Provision,
16153,Stoneboro,,Mercer,Pennsylvania,NFG,Provision,
16258,Strattanville,,Clarion,Pennsylvania,NFG,Provision,
16350,Sugar Grove,,Warren,Pennsylvania,NFG,Provision,
15864,Summerville,,Jefferson,Pennsylvania,NFG,Provision,
15865,Sykesville,,Jefferson,Pennsylvania,NFG,Provision,
16351,Tidioute,,Warren,Pennsylvania,NFG,Provision,
16352,Tiona,,Warren,Pennsylvania,NFG,Provision,
16354,Titusville,,Crawford,Pennsylvania,NFG,Provision,
16360,Townville,,Crawford,Pennsylvania,NFG,Provision,
