Zip Code,City/Township/Community,Municipal,County,State,Utility,Brand,Sub-territory BC
44199,Cleveland,,Cuyahoga,Ohio,DEO,Provision,
44216,Clinton,,Summit,Ohio,DEO,Provision,
45827,Cloverdale,,Putnam,Ohio,DEO,Provision,
45828,Coldwater,,Mercer,Ohio,DEO,Provision,
45830,Columbus Grove,,Putnam,Ohio,DEO,Provision,
44030,Conneaut,,Ashtabula,Ohio,DEO,Provision,
45832,Convoy,,Van Wert,Ohio,DEO,Provision,
45723,Coolville,,Athens,Ohio,DEO,Provision,
44410,Cortland,,Trumbull,Ohio,DEO,Provision,
44217,Creston,,Wayne,Ohio,DEO,Provision,
44221,Cuyahoga Falls,,Summit,Ohio,DEO,Provision,
44223,Cuyahoga Falls,,Summit,Ohio,DEO,Provision,
44618,Dalton,,Wayne,Ohio,DEO,Provision,
43014,Danville,,Knox,Ohio,DEO,Provision,
44411,Deerfield,,Portage,Ohio,DEO,Provision,
45833,Delphos,,Allen,Ohio,DEO,Provision,
44621,Dennison,,Tuscarawas,Ohio,DEO,Provision,
44412,Diamond,,Portage,Ohio,DEO,Provision,
44622,Dover,,Tuscarawas,Ohio,DEO,Provision,
44230,Doylestown,,Wayne,Ohio,DEO,Provision,
44730,East Canton,,Stark,Ohio,DEO,Provision,
44033,East Claridon,,Geauga,Ohio,DEO,Provision,
44413,East Palestine,,Columbiana,Ohio,DEO,Provision,
44626,East Sparta,,Stark,Ohio,DEO,Provision,
44095,Eastlake,,Lake,Ohio,DEO,Provision,
44117,Euclid,,Cuyahoga,Ohio,DEO,Provision,
44123,Euclid,,Cuyahoga,Ohio,DEO,Provision,
44132,Euclid,,Cuyahoga,Ohio,DEO,Provision,
45729,Fleming,,Washington,Ohio,DEO,Provision,
45844,Fort Jennings,,Putnam,Ohio,DEO,Provision,
45845,Fort Loramie,,Shelby,Ohio,DEO,Provision,
45846,Fort Recovery,,Mercer,Ohio,DEO,Provision,
44418,Fowler,,Trumbull,Ohio,DEO,Provision,
44231,Garrettsville,,Portage,Ohio,DEO,Provision,
44040,Gates Mills,,Cuyahoga,Ohio,DEO,Provision,
44041,Geneva,,Ashtabula,Ohio,DEO,Provision,
44420,Girard,,Trumbull,Ohio,DEO,Provision,
45848,Glandorf,,Putnam,Ohio,DEO,Provision,
44628,Glenmont,,Holmes,Ohio,DEO,Provision,
