Zip Code,City/Township/Community,Municipal,County,State,Utility,Brand,Sub-territory BC
16943,Sabinsville,,Tioga,Pennsylvania,UGI,Provision,
17968,Sacramento,,Schuylkill,Pennsylvania,UGI,Provision,
16677,Sandy Ridge,,Centre,Pennsylvania,UGI,Provision,
18353,Saylorsburg,,Monroe,Pennsylvania,UGI,Provision,
15539,Schellsburg,,Bedford,Pennsylvania,UGI,Provision,
18078,Schnecksville,,Lehigh,Pennsylvania,UGI,Provision,
17972,Schuylkill Haven,,Schuylkill,Pennsylvania,UGI,Provision,
18354,Sciota,,Monroe,Pennsylvania,UGI,Provision,
17254,Scotland,,Franklin,Pennsylvania,UGI,Provision,
18355,Scotrun,,Monroe,Pennsylvania,UGI,Provision,
18501,Scranton,,Lackawanna,Pennsylvania,UGI,Provision,
18502,Scranton,,Lackawanna,Pennsylvania,UGI,Provision,
18503,Scranton,,Lackawanna,Pennsylvania,UGI,Provision,
18504,Scranton,,Lackawanna,Pennsylvania,UGI,Provision,
18505,Scranton,,Lackawanna,Pennsylvania,UGI,Provision,
18508,Scranton,,Lackawanna,Pennsylvania,UGI,Provision,
18509,Scranton,,Lackawanna,Pennsylvania,UGI,Provision,
18510,Scranton,,Lackawanna,Pennsylvania,UGI,Provision,
18512,Scranton,,Lackawanna,Pennsylvania,UGI,Provision,
18515,Scranton,,Lackawanna,Pennsylvania,UGI,Provision,
18519,Scranton,,Lackawanna,Pennsylvania,UGI,Provision,
18540,Scranton,,Lackawanna,Pennsylvania,UGI,Provision,
18577,Scranton,,Lackawanna,Pennsylvania,UGI,Provision,
17870,Selinsgrove,,Snyder,Pennsylvania,UGI,Provision,
18960,Sellersville,,Bucks,Pennsylvania,UGI,Provision,
16346,Seneca,,Venango,Pennsylvania,UGI,Provision,
17872,Shamokin,,Northumberland,Pennsylvania,UGI,Provision,
17876,Shamokin Dam,,Snyder,Pennsylvania,UGI,Provision,
18708,Shavertown,,Luzerne,Pennsylvania,UGI,Provision,
18654,Shawanese,,Luzerne,Pennsylvania,UGI,Provision,
18655,Shickshinny,,Luzerne,Pennsylvania,UGI,Provision,
16748,Shinglehouse,,Potter,Pennsylvania,UGI,Provision,
17257,Shippensburg,,Cumberland,Pennsylvania,UGI,Provision,
16254,Shippenville,,Clarion,Pennsylvania,UGI,Provision,
17260,Shirleysburg,,Huntingdon,Pennsylvania,UGI,Provision,
19555,Shoemakersville,,Berks,Pennsylvania,UGI,Provision,
18962,Silverdale,,Bucks,Pennsylvania,UGI,Provision,
18080,Slatington,,Lehigh,Pennsylvania,UGI,Provision,
16255,Sligo,,Clarion,Pennsylvania,UGI,Provision,
16749,Smethport,,McKean,Pennsylvania,UGI,Provision,
17576,Smoketown,,Lancaster,Pennsylvania,UGI,Provision,
16257,Snydersburg,,Clarion,Pennsylvania,UGI,Provision,
17877,Snydertown,,Northumberland,Pennsylvania,UGI,Provision,
17938,Spring Glen,,Schuylkill,Pennsylvania,UGI,Provision,
17970,St. Clair,,Schuylkill,Pennsylvania,UGI,Provision,
18247,St. Johns,,Luzerne,Pennsylvania,UGI,Provision,
16054,St. Petersburg,,Clarion,Pennsylvania,UGI,Provision,
18083,Stockertown,,Northampton,Pennsylvania,UGI,Provision,
17579,Strasburg,,Lancaster,Pennsylvania,UGI,Provision,
18360,Stroudsburg,,Monroe,Pennsylvania,UGI,Provision,
18249,Sugarloaf,,Luzerne,Pennsylvania,UGI,Provision,
17093,Summerdale,,Cumberland,Pennsylvania,UGI,Provision,
15864,Summerville,,Jefferson,Pennsylvania,UGI,Provision,
17801,Sunbury,,Northumberland,Pennsylvania,UGI,Provision,
18656,Sweet Valley,,Luzerne,Pennsylvania,UGI,Provision,
18370,Swiftwater,,Monroe,Pennsylvania,UGI,Provision,
16945,Sylvania,,Bradford,Pennsylvania,UGI,Provision,
18085,Tatamy,,Northampton,Pennsylvania,UGI,Provision,
18517,Taylor,,Lackawanna,Pennsylvania,UGI,Provision,
16946,Tioga,,Tioga,Pennsylvania,UGI,Provision,
16353,Tionesta,,Forest,Pennsylvania,UGI,Provision,
18466,Tobyhanna,,Monroe,Pennsylvania,UGI,Provision,
19562,Topton,,Berks,Pennsylvania,UGI,Provision,
17881,Trevorton,,Northumberland,Pennsylvania,UGI,Provision,
18087,Trexlertown,,Lehigh,Pennsylvania,UGI,Provision,
16947,Troy,,Bradford,Pennsylvania,UGI,Provision,
18970,Trumbauersville,,Bucks,Pennsylvania,UGI,Provision,
18657,Tunkhannock,,Wyoming,Pennsylvania,UGI,Provision,
17772,Turbotville,,Northumberland,Pennsylvania,UGI,Provision,
16058,Turkey City,,Clarion,Pennsylvania,UGI,Provision,
16750,Turtlepoint,,McKean,Pennsylvania,UGI,Provision,
16361,Tylersburg,,Clarion,Pennsylvania,UGI,Provision,
16948,Ulysses,,Potter,Pennsylvania,UGI,Provision,
17774,Unityville,,Lycoming,Pennsylvania,UGI,Provision,
16364,Venus,,Venango,Pennsylvania,UGI,Provision,
16260,Vowinckel,,Clarion,Pennsylvania,UGI,Provision,
16876,Wallaceton,,Clearfield,Pennsylvania,UGI,Provision,
18088,Walnutport,,Northampton,Pennsylvania,UGI,Provision,
18660,Wapwallopen,,Luzerne,Pennsylvania,UGI,Provision,
